timeframe,setup,rr,feature_a,feature_b,bin_a,bin_b,trades,wins,losses,win_rate_pct_num,win_rate_pct
1h,PFR,1.5,pullback_from_new_high_pct,after_new_high_flag,1.0,1.0,97,34,63,35.051546391752574,"35,1%"
1h,PFR,1.5,pullback_from_new_high_pct,context_pullback_pct,1.0,1.0,97,34,63,35.051546391752574,"35,1%"
1h,PFR,1.5,pullback_from_new_high_pct,context_after_extreme_flag,1.0,1.0,97,34,63,35.051546391752574,"35,1%"
1h,PFR,1.5,after_new_high_flag,context_pullback_pct,1.0,1.0,97,34,63,35.051546391752574,"35,1%"
1h,PFR,1.5,context_pullback_pct,context_after_extreme_flag,1.0,1.0,97,34,63,35.051546391752574,"35,1%"
1h,PFR,1.0,sma8,body,0.0,0.0,60,21,39,35.0,"35,0%"
1h,PFR,1.0,body,rolling_low_20,0.0,0.0,60,21,39,35.0,"35,0%"
1h,PFR,1.5,rolling_high_20,bars_since_new_high,2.0,0.0,40,14,26,35.0,"35,0%"
1h,PFR,1.5,rolling_high_20,context_bars_since_extreme,2.0,0.0,40,14,26,35.0,"35,0%"
1h,PFR,2.0,atr_pct,upper_wick_pct,0.0,0.0,40,14,26,35.0,"35,0%"
1h,PFR,1.0,atr,range,0.0,0.0,83,29,54,34.93975903614458,"34,9%"
1h,DL,2.0,ma_gap_pct,after_new_high_flag,2.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,ma_gap_pct,context_after_extreme_flag,2.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,dist_to_sma80_pct,after_new_high_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,dist_to_sma80_pct,context_after_extreme_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,range_pct,after_new_high_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,range_pct,context_after_extreme_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,body_pct,ret_1_pct,3.0,0.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,body_pct,after_new_high_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,body_pct,context_after_extreme_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,upper_wick,after_new_high_flag,2.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,upper_wick,context_after_extreme_flag,2.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,lower_wick,after_new_high_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,lower_wick,context_after_extreme_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,upper_wick_pct,after_new_high_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,upper_wick_pct,context_after_extreme_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,lower_wick_pct,after_new_high_flag,1.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,lower_wick_pct,context_after_extreme_flag,1.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,ret_1_pct,after_new_high_flag,0.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,ret_1_pct,context_after_extreme_flag,0.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,ret_5_pct,after_new_high_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,ret_5_pct,context_after_extreme_flag,3.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,dist_to_low_n_pct,after_new_high_flag,2.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,dist_to_low_n_pct,context_after_extreme_flag,2.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,pullback_from_new_high_pct,after_new_high_flag,1.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,pullback_from_new_high_pct,context_pullback_pct,1.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,pullback_from_new_high_pct,context_after_extreme_flag,1.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,after_new_high_flag,context_pullback_pct,1.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,context_pullback_pct,context_after_extreme_flag,1.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,PFR,1.5,sma80,bars_since_new_high,2.0,0.0,43,15,28,34.883720930232556,"34,9%"
1h,PFR,1.5,sma80,context_bars_since_extreme,2.0,0.0,43,15,28,34.883720930232556,"34,9%"
1h,PFR,1.5,atr_pct,pullback_from_new_high_pct,0.0,0.0,43,15,28,34.883720930232556,"34,9%"
1h,PFR,1.5,atr_pct,context_pullback_pct,0.0,0.0,43,15,28,34.883720930232556,"34,9%"
1h,PFR,1.5,range,lower_wick,1.0,1.0,43,15,28,34.883720930232556,"34,9%"
1h,PFR,1.5,upper_wick_pct,bars_since_new_high,2.0,0.0,43,15,28,34.883720930232556,"34,9%"
1h,PFR,1.5,upper_wick_pct,context_bars_since_extreme,2.0,0.0,43,15,28,34.883720930232556,"34,9%"
1h,PFR,1.5,atr_pct,range_pct,0.0,0.0,66,23,43,34.84848484848485,"34,8%"
1h,PFR,3.0,ma_gap_pct,dist_to_sma80_pct,2.0,2.0,66,23,43,34.84848484848485,"34,8%"
1h,PFR,2.0,sma8,sma80,3.0,3.0,92,32,60,34.78260869565217,"34,8%"
1h,PFR,2.0,sma8,rolling_low_20,3.0,3.0,92,32,60,34.78260869565217,"34,8%"
1h,PFR,2.0,sma80,rolling_high_20,3.0,3.0,92,32,60,34.78260869565217,"34,8%"
1h,PFR,2.0,rolling_high_20,rolling_low_20,3.0,3.0,92,32,60,34.78260869565217,"34,8%"
1h,PFR,2.0,upper_wick,bars_since_new_high,3.0,0.0,46,16,30,34.78260869565217,"34,8%"
1h,PFR,2.0,upper_wick,context_bars_since_extreme,3.0,0.0,46,16,30,34.78260869565217,"34,8%"
1h,PFR,1.5,range,after_new_high_flag,0.0,1.0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,range,context_after_extreme_flag,0.0,1.0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,body_pct,ret_1_pct,0.0,0.0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,body_pct,after_new_high_flag,0.0,1.0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,body_pct,context_after_extreme_flag,0.0,1.0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,clv,after_new_high_flag,0.0,1.0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,clv,context_after_extreme_flag,0.0,1.0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,ret_1_pct,after_new_high_flag,0.0,1.0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,ret_1_pct,context_after_extreme_flag,0.0,1.0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,2.0,atr_pct,range,0.0,0.0,49,17,32,34.69387755102041,"34,7%"
1h,PFR,2.0,atr_pct,dist_to_high_n_pct,3.0,3.0,49,17,32,34.69387755102041,"34,7%"
1h,PFR,2.0,ret_3_pct,pos_in_range_n,3.0,3.0,49,17,32,34.69387755102041,"34,7%"
1h,PFR,3.0,pos_in_range_n,dist_to_low_n_pct,0.0,0.0,49,17,32,34.69387755102041,"34,7%"
1h,PFR,1.5,sma8,atr,0.0,0.0,75,26,49,34.66666666666667,"34,7%"
1h,PFR,1.0,sma8,range,0.0,0.0,78,27,51,34.61538461538461,"34,6%"
1h,PFR,1.0,range,rolling_high_20,0.0,0.0,78,27,51,34.61538461538461,"34,6%"
1h,PFR,2.0,atr_pct,lower_wick_pct,3.0,3.0,52,18,34,34.61538461538461,"34,6%"
1h,PFR,3.0,dist_to_sma80_pct,rsi,0.0,0.0,52,18,34,34.61538461538461,"34,6%"
1h,PFR,2.0,after_new_high_flag,context_after_extreme_flag,1.0,1.0,373,129,244,34.584450402144775,"34,6%"
1h,PFR,3.0,pos_in_range_n,dist_to_high_n_pct,3.0,0.0,55,19,36,34.54545454545455,"34,5%"
1h,PFR,3.0,upper_wick,after_new_high_flag,0.0,1.0,90,31,59,34.44444444444444,"34,4%"
1h,PFR,3.0,upper_wick,context_after_extreme_flag,0.0,1.0,90,31,59,34.44444444444444,"34,4%"
1h,PFR,1.0,body,rolling_high_20,0.0,0.0,61,21,40,34.42622950819672,"34,4%"
1h,PFR,2.0,sma8,rolling_high_20,3.0,3.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,sma8,after_new_high_flag,3.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,sma8,context_after_extreme_flag,3.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,body_pct,ret_1_pct,1.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,body_pct,after_new_high_flag,1.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,body_pct,context_after_extreme_flag,1.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,ret_1_pct,after_new_high_flag,1.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,ret_1_pct,context_after_extreme_flag,1.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,rolling_high_20,after_new_high_flag,3.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,rolling_high_20,context_after_extreme_flag,3.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,vol_z,after_new_high_flag,2.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,vol_z,context_after_extreme_flag,2.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,pullback_from_new_high_pct,after_new_high_flag,3.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,pullback_from_new_high_pct,context_pullback_pct,3.0,3.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,pullback_from_new_high_pct,context_after_extreme_flag,3.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,after_new_high_flag,context_pullback_pct,1.0,3.0,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,context_pullback_pct,context_after_extreme_flag,3.0,1.0,93,32,61,34.40860215053764,"34,4%"
1h,DL,1.5,range,lower_wick,0.0,0.0,32,11,21,34.375,"34,4%"
1h,DL,2.0,sma8,range,0.0,0.0,32,11,21,34.375,"34,4%"
1h,DL,2.0,sma80,range,0.0,0.0,32,11,21,34.375,"34,4%"
1h,DL,2.0,range,rolling_high_20,0.0,0.0,32,11,21,34.375,"34,4%"
1h,DL,2.0,range,rolling_low_20,0.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,1.0,sma80,dist_to_low_n_pct,0.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,1.0,rolling_low_20,dist_to_low_n_pct,0.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,sma8,dist_to_sma80_pct,3.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,sma8,slope_strength,3.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,sma80,slope_strength,3.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,ma_gap_pct,rsi,0.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,ma_gap_pct,pullback_from_new_high_pct,1.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,ma_gap_pct,context_pullback_pct,1.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,dist_to_sma80_pct,slope_strength,0.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,dist_to_sma80_pct,rolling_low_20,0.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,dist_to_sma80_pct,dist_to_high_n_pct,0.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,slope_strength,body_pct,0.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,slope_strength,lower_wick_pct,2.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,slope_strength,ret_1_pct,0.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,slope_strength,rolling_low_20,1.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,range_pct,dist_to_low_n_pct,2.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,lower_wick_pct,ret_3_pct,0.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,1.5,lower_wick_pct,rolling_low_20,0.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,sma8,atr,2.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,sma8,lower_wick,2.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,sma80,lower_wick,2.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,ma_gap_pct,body_pct,0.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,ma_gap_pct,ret_1_pct,0.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,ma_gap_pct,pos_in_range_n,3.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,dist_to_sma80_pct,dist_to_low_n_pct,1.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,slope_strength,ret_5_pct,1.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,atr,upper_wick_pct,1.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,atr,ret_3_pct,2.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,atr,rolling_high_20,3.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,atr_pct,ret_5_pct,0.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,atr_pct,pullback_from_new_high_pct,2.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,atr_pct,context_pullback_pct,2.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,range,ret_5_pct,0.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,range_pct,upper_wick_pct,2.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,upper_wick,upper_wick_pct,2.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,upper_wick,dist_to_low_n_pct,3.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,lower_wick,rolling_high_20,3.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,lower_wick,rolling_low_20,3.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,2.0,clv,dist_to_high_n_pct,0.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,sma80,lower_wick,2.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,sma80,upper_wick_pct,2.0,3.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,body,pullback_from_new_high_pct,0.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,body,context_pullback_pct,0.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,body_pct,lower_wick_pct,1.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,lower_wick,ret_3_pct,2.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,upper_wick_pct,rolling_high_20,3.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,upper_wick_pct,rolling_low_20,3.0,2.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,lower_wick_pct,ret_1_pct,1.0,1.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,ret_3_pct,dist_to_low_n_pct,1.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,3.0,rsi,dist_to_high_n_pct,3.0,0.0,32,11,21,34.375,"34,4%"
1h,PFR,1.0,sma8,body_pct,0.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.0,sma8,ret_1_pct,0.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.0,range_pct,lower_wick_pct,1.0,2.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.0,range_pct,rsi,0.0,1.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.0,body,rolling_low_20,1.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.0,body_pct,rolling_high_20,0.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.0,ret_1_pct,rolling_high_20,0.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.5,sma80,body,3.0,2.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.5,ma_gap_pct,atr_pct,1.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.5,dist_to_sma80_pct,ret_3_pct,3.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.5,slope_strength,pos_in_range_n,1.0,1.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.5,range,upper_wick_pct,0.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.5,body,body_pct,1.0,2.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.5,body,ret_1_pct,1.0,2.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.5,rolling_high_20,dist_to_low_n_pct,3.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,sma8,ma_gap_pct,2.0,3.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,sma80,ma_gap_pct,2.0,3.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,ma_gap_pct,ret_5_pct,3.0,3.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,ma_gap_pct,rolling_high_20,3.0,2.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,dist_to_sma80_pct,pos_in_range_n,3.0,3.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,dist_to_sma80_pct,bars_since_new_high,1.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,dist_to_sma80_pct,context_bars_since_extreme,1.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,atr,upper_wick,1.0,1.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,clv,bars_since_new_high,2.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,clv,context_bars_since_extreme,2.0,0.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,vol_z,pullback_from_new_high_pct,0.0,2.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,2.0,vol_z,context_pullback_pct,0.0,2.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,3.0,slope_strength,body_pct,3.0,3.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,3.0,slope_strength,ret_1_pct,3.0,3.0,35,12,23,34.285714285714285,"34,3%"
1h,PFR,1.5,range,lower_wick,0.0,0.0,73,25,48,34.24657534246575,"34,2%"
1h,PFR,1.5,sma80,atr,0.0,0.0,76,26,50,34.21052631578947,"34,2%"
1h,PFR,1.5,atr,rolling_high_20,0.0,0.0,76,26,50,34.21052631578947,"34,2%"
1h,PFR,1.5,atr,rolling_low_20,0.0,0.0,76,26,50,34.21052631578947,"34,2%"
1h,PFR,1.0,sma8,atr_pct,0.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.0,sma80,atr_pct,0.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.0,sma80,lower_wick_pct,0.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.0,atr_pct,rolling_high_20,0.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.0,atr_pct,rolling_low_20,0.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.0,lower_wick_pct,rolling_low_20,0.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.5,sma8,range_pct,3.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.5,ret_3_pct,pullback_from_new_high_pct,0.0,3.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.5,ret_3_pct,context_pullback_pct,0.0,3.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,sma8,dist_to_sma80_pct,2.0,3.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,sma8,atr_pct,3.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,sma80,dist_to_sma80_pct,2.0,3.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,sma80,atr_pct,3.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,ma_gap_pct,bars_since_new_high,2.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,ma_gap_pct,context_bars_since_extreme,2.0,0.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,dist_to_sma80_pct,rolling_high_20,3.0,2.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,atr_pct,rolling_high_20,0.0,3.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,atr_pct,rolling_low_20,0.0,3.0,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.0,range,rolling_low_20,0.0,0.0,79,27,52,34.177215189873415,"34,2%"
1h,DL,3.0,dist_to_sma80_pct,after_new_high_flag,2.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,dist_to_sma80_pct,context_after_extreme_flag,2.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,slope_strength,after_new_high_flag,3.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,slope_strength,context_after_extreme_flag,3.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,clv,after_new_high_flag,2.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,clv,context_after_extreme_flag,2.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,ret_5_pct,after_new_high_flag,0.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,ret_5_pct,context_after_extreme_flag,0.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,dist_to_high_n_pct,after_new_high_flag,1.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,dist_to_high_n_pct,context_after_extreme_flag,1.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,vol_z,after_new_high_flag,2.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,vol_z,context_after_extreme_flag,2.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,PFR,1.0,sma80,upper_wick,0.0,1.0,41,14,27,34.146341463414636,"34,1%"
1h,PFR,1.0,clv,bars_since_new_high,0.0,0.0,41,14,27,34.146341463414636,"34,1%"
1h,PFR,1.0,clv,context_bars_since_extreme,0.0,0.0,41,14,27,34.146341463414636,"34,1%"
1h,PFR,2.0,dist_to_sma80_pct,ret_5_pct,3.0,3.0,44,15,29,34.090909090909086,"34,1%"
1h,PFR,2.0,ret_3_pct,pullback_from_new_high_pct,3.0,0.0,44,15,29,34.090909090909086,"34,1%"
1h,PFR,2.0,ret_3_pct,context_pullback_pct,3.0,0.0,44,15,29,34.090909090909086,"34,1%"
1h,PFR,3.0,dist_to_high_n_pct,bars_since_new_high,0.0,0.0,44,15,29,34.090909090909086,"34,1%"
1h,PFR,3.0,dist_to_high_n_pct,context_bars_since_extreme,0.0,0.0,44,15,29,34.090909090909086,"34,1%"
1h,PFR,2.0,range,after_new_high_flag,1.0,1.0,94,32,62,34.04255319148936,"34,0%"
1h,PFR,2.0,range,context_after_extreme_flag,1.0,1.0,94,32,62,34.04255319148936,"34,0%"
1h,PFR,2.0,range_pct,after_new_high_flag,0.0,1.0,94,32,62,34.04255319148936,"34,0%"
1h,PFR,2.0,range_pct,context_after_extreme_flag,0.0,1.0,94,32,62,34.04255319148936,"34,0%"
1h,DL,1.0,vol_z,after_new_high_flag,0.0,1.0,47,16,31,34.04255319148936,"34,0%"
1h,DL,1.0,vol_z,context_after_extreme_flag,0.0,1.0,47,16,31,34.04255319148936,"34,0%"
1h,PFR,1.5,ma_gap_pct,after_new_high_flag,1.0,1.0,97,33,64,34.02061855670103,"34,0%"
1h,PFR,1.5,ma_gap_pct,context_after_extreme_flag,1.0,1.0,97,33,64,34.02061855670103,"34,0%"
1h,PFR,1.5,pos_in_range_n,after_new_high_flag,1.0,1.0,97,33,64,34.02061855670103,"34,0%"
1h,PFR,1.5,pos_in_range_n,after_new_high_flag,2.0,1.0,97,33,64,34.02061855670103,"34,0%"
1h,PFR,1.5,pos_in_range_n,context_after_extreme_flag,1.0,1.0,97,33,64,34.02061855670103,"34,0%"
1h,PFR,1.5,pos_in_range_n,context_after_extreme_flag,2.0,1.0,97,33,64,34.02061855670103,"34,0%"
1h,PFR,1.5,upper_wick,lower_wick,0.0,0.0,53,18,35,33.9622641509434,"34,0%"
1h,PFR,2.0,range,body,0.0,0.0,56,19,37,33.92857142857143,"33,9%"
1h,PFR,2.0,pos_in_range_n,pullback_from_new_high_pct,0.0,3.0,56,19,37,33.92857142857143,"33,9%"
1h,PFR,2.0,pos_in_range_n,context_pullback_pct,0.0,3.0,56,19,37,33.92857142857143,"33,9%"
1h,PFR,1.0,sma80,body,0.0,0.0,59,20,39,33.89830508474576,"33,9%"
1h,PFR,2.0,dist_to_high_n_pct,pullback_from_new_high_pct,3.0,3.0,68,23,45,33.82352941176471,"33,8%"
1h,PFR,2.0,dist_to_high_n_pct,context_pullback_pct,3.0,3.0,68,23,45,33.82352941176471,"33,8%"
1h,PFR,1.5,ma_gap_pct,dist_to_sma80_pct,1.0,1.0,71,24,47,33.80281690140845,"33,8%"
1h,PFR,1.0,sma80,range,0.0,0.0,77,26,51,33.76623376623377,"33,8%"
1h,PFR,3.0,ret_5_pct,after_new_high_flag,1.0,1.0,89,30,59,33.70786516853933,"33,7%"
1h,PFR,3.0,ret_5_pct,context_after_extreme_flag,1.0,1.0,89,30,59,33.70786516853933,"33,7%"
1h,PFR,3.0,bars_since_new_high,after_new_high_flag,3.0,1.0,89,30,59,33.70786516853933,"33,7%"
1h,PFR,3.0,bars_since_new_high,context_bars_since_extreme,3.0,3.0,89,30,59,33.70786516853933,"33,7%"
1h,PFR,3.0,bars_since_new_high,context_after_extreme_flag,3.0,1.0,89,30,59,33.70786516853933,"33,7%"
1h,PFR,3.0,after_new_high_flag,context_bars_since_extreme,1.0,3.0,89,30,59,33.70786516853933,"33,7%"
1h,PFR,3.0,context_bars_since_extreme,context_after_extreme_flag,3.0,1.0,89,30,59,33.70786516853933,"33,7%"
1h,PFR,1.5,body,after_new_high_flag,0.0,1.0,98,33,65,33.6734693877551,"33,7%"
1h,PFR,1.5,body,context_after_extreme_flag,0.0,1.0,98,33,65,33.6734693877551,"33,7%"
1h,PFR,2.0,atr,after_new_high_flag,1.0,1.0,93,31,62,33.33333333333333,"33,3%"
1h,PFR,2.0,atr,context_after_extreme_flag,1.0,1.0,93,31,62,33.33333333333333,"33,3%"
1h,PFR,3.0,atr_pct,dist_to_low_n_pct,0.0,0.0,60,20,40,33.33333333333333,"33,3%"
1h,PFR,1.5,bars_since_new_high,after_new_high_flag,2.0,1.0,57,19,38,33.33333333333333,"33,3%"
1h,PFR,1.5,bars_since_new_high,context_bars_since_extreme,2.0,2.0,57,19,38,33.33333333333333,"33,3%"
